This is the report for the daphnet Dataset

Data Distribution: 

Train:  X -> (7945, 192, 9) Class count -> [7251, 694] 

           frequency
No freeze  91.264946
Freeze      8.735053

Validation:  X -> (1602, 192, 9) Class count -> [1345, 257] 

           frequency
No freeze  83.957550
Freeze     16.042446

Test:  X -> (2332, 192, 9) Class count -> [2165, 167] 

           frequency
No freeze  92.838760
Freeze      7.161235


CNN Model : 2021-02-10 19:38:37.128647
Model History 
         loss  accuracy  val_loss  val_accuracy        lr
148  0.023343  0.998993  0.775087      0.842072  0.000400
149  0.025654  0.998112  0.796994      0.842072  0.000400
150  0.022551  0.999119  0.777773      0.843945  0.000400
151  0.022577  0.998867  0.884821      0.841448  0.000400
152  0.022212  0.999119  0.818904      0.842072  0.000400
153  0.032529  0.995595  0.857711      0.843321  0.000320
154  0.026995  0.997231  0.784783      0.843945  0.000320
155  0.023089  0.999119  0.819643      0.843945  0.000320
156  0.024593  0.998238  0.868114      0.842697  0.000320
157  0.021509  0.999497  0.850483      0.842697  0.000320
158  0.020234  0.999874  0.884528      0.842072  0.000320
159  0.020295  0.999874  0.875028      0.842697  0.000320
160  0.027293  0.996979  0.916898      0.842072  0.000320
161  0.021433  0.999245  0.883919      0.843945  0.000320
162  0.021753  0.999245  0.923703      0.841448  0.000320
163  0.023374  0.998364  0.925614      0.841448  0.000320
164  0.020236  0.999748  0.882035      0.840824  0.000320
165  0.025719  0.997734  0.917108      0.840824  0.000320
166  0.021321  0.999622  0.884889      0.842072  0.000320
167  0.019788  0.999874  0.867620      0.841448  0.000320
168  0.020039  0.999497  0.849456      0.842072  0.000320
169  0.021818  0.998490  0.887652      0.843321  0.000320
170  0.020527  0.999497  0.900119      0.843321  0.000320
171  0.028639  0.997105  0.944456      0.842697  0.000320
172  0.021144  0.999497  0.924879      0.842697  0.000320
173  0.022954  0.998867  0.911782      0.841448  0.000320
174  0.022144  0.998993  0.856315      0.843945  0.000320
175  0.021109  0.998993  0.827731      0.845818  0.000320
176  0.020131  0.999622  0.868467      0.844569  0.000320
177  0.023040  0.998238  0.773315      0.850187  0.000320
178  0.022607  0.998741  0.902849      0.843321  0.000256
179  0.019589  0.999622  0.878726      0.843321  0.000256
180  0.019146  0.999874  0.872843      0.843945  0.000256
181  0.018908  0.999874  0.882685      0.843321  0.000256
182  0.018811  0.999874  0.894572      0.843321  0.000256
183  0.021502  0.999119  0.886680      0.843321  0.000256
184  0.018553  0.999748  0.801486      0.844569  0.000256
185  0.018685  0.999748  0.938332      0.842072  0.000256
186  0.018656  0.999622  0.869332      0.843945  0.000256
187  0.018240  1.000000  0.939746      0.843321  0.000256
188  0.023205  0.998238  0.986040      0.840824  0.000256
189  0.020770  0.998993  0.847377      0.844569  0.000256
190  0.018525  0.999622  0.908221      0.843321  0.000256
191  0.018638  0.999748  0.937393      0.842072  0.000256
192  0.021638  0.998364  0.873636      0.843945  0.000256
193  0.018322  0.999622  0.853286      0.842072  0.000256
194  0.018429  0.999748  0.891304      0.842072  0.000256
195  0.017170  1.000000  0.906090      0.842697  0.000256
196  0.017371  0.999874  0.971629      0.842072  0.000256
197  0.017431  0.999748  0.934034      0.841448  0.000256
198  0.017930  0.999622  0.948214      0.842072  0.000256
199  0.024925  0.997483  0.875015      0.842697  0.000256
200  0.021057  0.999245  0.828389      0.846442  0.000256
201  0.018195  0.999371  0.823766      0.847690  0.000256
202  0.017786  0.999874  0.893414      0.842072  0.000256
203  0.020337  0.998741  0.806947      0.848939  0.000256
204  0.021087  0.998238  0.944278      0.843321  0.000256
205  0.019989  0.999119  0.826288      0.843945  0.000256
206  0.018076  0.999622  0.886635      0.843945  0.000205
207  0.016929  0.999874  0.873143      0.843945  0.000205
208  0.016607  0.999874  0.853144      0.843321  0.000205
209  0.016762  0.999874  0.886710      0.843321  0.000205
210  0.019222  0.998741  0.763257      0.847690  0.000205
211  0.016449  1.000000  0.823110      0.847066  0.000205
212  0.016836  0.999748  0.881569      0.843321  0.000205
213  0.019053  0.998741  0.807033      0.845818  0.000205
214  0.016698  1.000000  0.870212      0.842697  0.000205
215  0.017267  0.999622  0.927415      0.842072  0.000205
216  0.015987  1.000000  0.907802      0.842072  0.000205
217  0.016976  0.999622  0.868356      0.843321  0.000205
218  0.016770  0.999748  1.001255      0.840200  0.000205
219  0.017732  0.999622  0.904178      0.844569  0.000205
220  0.017395  0.999497  0.875454      0.843945  0.000205
221  0.017004  0.999622  0.915014      0.842697  0.000205
222  0.016651  0.999874  0.953477      0.840824  0.000205
223  0.016544  0.999748  0.918379      0.842072  0.000205
224  0.016524  0.999874  0.893290      0.843945  0.000205
225  0.016000  0.999874  0.925198      0.842697  0.000205
226  0.016568  0.999874  0.932413      0.840824  0.000205
227  0.016313  0.999748  0.916934      0.841448  0.000164
228  0.015173  1.000000  0.927939      0.841448  0.000164
229  0.015359  0.999622  0.915333      0.840200  0.000164
230  0.015650  0.999622  0.894470      0.843945  0.000164
231  0.015022  0.999874  0.919848      0.840824  0.000164
232  0.014860  1.000000  0.898034      0.843321  0.000164
233  0.014596  1.000000  0.885695      0.844569  0.000164
234  0.014835  1.000000  0.881692      0.844569  0.000164
235  0.014446  1.000000  0.885307      0.842697  0.000164
236  0.014646  0.999874  0.866845      0.842697  0.000164
237  0.014220  1.000000  0.908850      0.840200  0.000164
238  0.014057  1.000000  0.901054      0.841448  0.000164
239  0.014114  1.000000  0.924920      0.841448  0.000164
240  0.013842  1.000000  0.903722      0.841448  0.000164
241  0.014464  0.999874  0.851212      0.845818  0.000164
242  0.013617  1.000000  0.925674      0.842072  0.000164
243  0.013683  1.000000  0.960385      0.840200  0.000164
244  0.013511  1.000000  0.931965      0.842697  0.000164
245  0.013442  1.000000  0.932473      0.842697  0.000164
246  0.013243  1.000000  0.906742      0.844569  0.000164
247  0.013062  1.000000  0.981963      0.843321  0.000164
248  0.012944  1.000000  0.913149      0.845194  0.000164
249  0.013398  0.999874  0.918377      0.842072  0.000164
250  0.012990  0.999874  0.936896      0.844569  0.000164
251  0.013145  0.999748  0.978572      0.843321  0.000164
252  0.012921  1.000000  0.919038      0.846442  0.000164
253  0.013684  0.999497  0.921576      0.844569  0.000164
254  0.013764  0.999497  0.921936      0.847066  0.000164
255  0.014360  0.999245  0.882399      0.849563  0.000164
256  0.016337  0.999119  0.935257      0.845194  0.000164
257  0.014906  0.999119  0.975849      0.842697  0.000164
258  0.013934  0.999371  0.908339      0.847066  0.000164
259  0.013044  0.999748  0.896309      0.848315  0.000131
260  0.012570  1.000000  0.883338      0.848939  0.000131
261  0.012686  0.999874  0.882450      0.847066  0.000131
262  0.012381  1.000000  0.886567      0.846442  0.000131
263  0.012570  0.999874  0.884738      0.848939  0.000131
264  0.012371  1.000000  0.898899      0.846442  0.000131
265  0.012808  0.999874  0.927167      0.843945  0.000131
266  0.012647  0.999748  0.881234      0.847066  0.000131
267  0.012081  1.000000  0.898308      0.846442  0.000131
268  0.011867  1.000000  0.901251      0.846442  0.000131
269  0.011897  1.000000  0.931374      0.845818  0.000131
270  0.011914  1.000000  0.929048      0.846442  0.000131
271  0.012476  0.999748  0.989420      0.842072  0.000131
272  0.011820  1.000000  0.956340      0.845194  0.000131
273  0.012954  0.999874  0.903461      0.844569  0.000131
274  0.012327  0.999748  0.968724      0.844569  0.000131
275  0.011652  1.000000  0.919886      0.845818  0.000131
276  0.011802  1.000000  0.933587      0.845818  0.000131
277  0.012202  0.999874  0.958527      0.844569  0.000131
278  0.012003  0.999874  0.915232      0.845818  0.000131
279  0.011823  0.999874  0.953648      0.845194  0.000131
280  0.011789  0.999874  0.911340      0.846442  0.000131
281  0.011359  1.000000  0.928000      0.843321  0.000131
282  0.011388  1.000000  0.921471      0.843321  0.000131
283  0.011326  1.000000  0.915109      0.843945  0.000131
284  0.011228  1.000000  0.878609      0.847690  0.000131
285  0.011168  1.000000  0.956160      0.843945  0.000131
286  0.011019  1.000000  0.914727      0.844569  0.000131
287  0.011171  1.000000  0.956158      0.843945  0.000131
288  0.011144  1.000000  0.928762      0.845818  0.000131
289  0.010960  1.000000  0.922568      0.845818  0.000131
290  0.010890  1.000000  0.912116      0.845818  0.000131
291  0.010850  1.000000  0.931054      0.843321  0.000131
292  0.013015  0.999497  0.915732      0.844569  0.000131
293  0.011973  0.999748  0.871205      0.845818  0.000131
294  0.012183  0.999497  0.856371      0.847066  0.000131
295  0.010804  1.000000  0.900155      0.845194  0.000131
296  0.010967  0.999874  0.856457      0.847066  0.000131
297  0.010654  1.000000  0.889901      0.845818  0.000131
298  0.010875  1.000000  0.880990      0.844569  0.000131
299  0.010712  1.000000  0.896110      0.844569  0.000131
300  0.011197  0.999874  0.909364      0.846442  0.000131
301  0.010806  0.999874  0.865550      0.847066  0.000131
302  0.010709  0.999874  0.882794      0.847066  0.000131
303  0.010407  1.000000  0.923806      0.846442  0.000131
304  0.010515  0.999874  0.906408      0.845818  0.000131
305  0.011657  0.999748  0.868938      0.845818  0.000131
306  0.013586  0.999245  0.772914      0.848315  0.000131
307  0.011849  0.999874  0.814246      0.847690  0.000131
308  0.011441  0.999748  0.892450      0.842072  0.000131
309  0.012133  0.999371  0.893820      0.847066  0.000131
310  0.011872  0.999371  0.834350      0.844569  0.000131
311  0.011188  0.999748  0.815585      0.848939  0.000131
312  0.011788  0.999497  0.988960      0.841448  0.000131
313  0.010806  0.999874  0.988463      0.842697  0.000131
314  0.010422  1.000000  0.942002      0.844569  0.000105
315  0.010147  1.000000  0.934141      0.844569  0.000105
316  0.010313  1.000000  0.901501      0.843945  0.000105
317  0.010947  0.999748  0.907501      0.847066  0.000105
318  0.010211  1.000000  0.913255      0.847066  0.000105
319  0.010459  0.999622  0.941740      0.844569  0.000105
320  0.010012  1.000000  0.923758      0.846442  0.000105
321  0.010011  1.000000  0.930644      0.845818  0.000105
322  0.010530  0.999874  0.976331      0.843321  0.000105
323  0.009933  1.000000  0.911632      0.847066  0.000105
324  0.009924  1.000000  0.936002      0.847066  0.000105
325  0.009992  1.000000  0.953185      0.844569  0.000105
326  0.009779  1.000000  0.954502      0.843321  0.000105
327  0.009678  1.000000  0.958236      0.843945  0.000105
328  0.009759  1.000000  0.928235      0.845818  0.000105

Model: "sequential_2"
_________________________________________________________________
Layer (type)                 Output Shape              Param #   
=================================================================
batch_normalization_9 (Batch (None, 192, 9)            36        
_________________________________________________________________
conv1d_26 (Conv1D)           (None, 192, 32)           896       
_________________________________________________________________
batch_normalization_10 (Batc (None, 192, 32)           128       
_________________________________________________________________
activation_6 (Activation)    (None, 192, 32)           0         
_________________________________________________________________
conv1d_27 (Conv1D)           (None, 192, 64)           6208      
_________________________________________________________________
batch_normalization_11 (Batc (None, 192, 64)           256       
_________________________________________________________________
activation_7 (Activation)    (None, 192, 64)           0         
_________________________________________________________________
conv1d_28 (Conv1D)           (None, 192, 32)           6176      
_________________________________________________________________
batch_normalization_12 (Batc (None, 192, 32)           128       
_________________________________________________________________
activation_8 (Activation)    (None, 192, 32)           0         
_________________________________________________________________
flatten (Flatten)            (None, 6144)              0         
_________________________________________________________________
dense_4 (Dense)              (None, 100)               614500    
_________________________________________________________________
activation_9 (Activation)    (None, 100)               0         
_________________________________________________________________
dense_5 (Dense)              (None, 2)                 202       
_________________________________________________________________
batch_normalization_13 (Batc (None, 2)                 8         
_________________________________________________________________
activation_10 (Activation)   (None, 2)                 0         
=================================================================
Total params: 628,538
Trainable params: 628,260
Non-trainable params: 278
_________________________________________________________________

+++Hyperparameters+++
Number of Epochs: 350
Batch Size: 64
Filters: [32, 64, 32]
Fc hidden nodes: 100
Learning rate: 0.0005
Regularization rate: 9.3e-05


Test Accuracy: 92.96740889549255
Test Loss: 0.27682051062583923



Classification Report
              precision    recall  f1-score   support

   No freeze       0.93      1.00      0.96      2165
      Freeze       0.57      0.07      0.13       167

    accuracy                           0.93      2332
   macro avg       0.75      0.53      0.55      2332
weighted avg       0.91      0.93      0.90      2332



Confusion Matrix
[[2156    9]
 [ 155   12]]


Normalised Confusion Matrix: True
           No freeze  Freeze
No freeze      99.58    0.42
Freeze         92.81    7.19

Finished working on: CNN at: 2021-02-10 19:38:38.672649 -> 832.318302154541

CNN_LSTM Model : 2021-02-10 19:52:47.498508
Model History 
         loss  accuracy  val_loss  val_accuracy        lr
0    0.317443  0.906986  0.959946      0.839576  0.000500
1    0.199921  0.924858  0.634314      0.838951  0.000500
2    0.165855  0.940214  0.395273      0.845194  0.000500
3    0.159919  0.939459  0.448951      0.839576  0.000500
4    0.151273  0.940843  0.516886      0.838327  0.000500
5    0.142475  0.945123  0.564910      0.839576  0.000500
6    0.135204  0.950661  0.346964      0.842697  0.000500
7    0.133546  0.949528  0.425668      0.844569  0.000500
8    0.122851  0.952801  0.531709      0.843945  0.000500
9    0.122151  0.953304  0.374134      0.853308  0.000500
10   0.111037  0.959346  0.441074      0.845818  0.000500
11   0.107532  0.960352  0.489995      0.848315  0.000500
12   0.099738  0.960604  0.994888      0.840824  0.000500
13   0.092886  0.966268  0.536688      0.842697  0.000500
14   0.091958  0.966897  0.428769      0.859551  0.000500
15   0.085093  0.967527  0.722625      0.850187  0.000500
16   0.074742  0.976337  0.819260      0.847066  0.000500
17   0.073571  0.973065  0.741801      0.846442  0.000500
18   0.062070  0.979484  1.230082      0.842697  0.000500
19   0.065609  0.979358  0.970305      0.850811  0.000500
20   0.057007  0.981498  1.131466      0.843321  0.000500
21   0.050119  0.985022  0.984117      0.847690  0.000500
22   0.055125  0.983512  1.136073      0.846442  0.000500
23   0.045672  0.987791  0.926601      0.847690  0.000500
24   0.043299  0.988295  1.049914      0.847066  0.000500
25   0.040297  0.988924  1.556014      0.845194  0.000500
26   0.042355  0.987036  1.280213      0.845194  0.000500
27   0.041198  0.989553  1.518174      0.841448  0.000500
28   0.035508  0.990560  1.984363      0.841448  0.000500
29   0.031854  0.991819  1.808923      0.841448  0.000500
30   0.031481  0.992322  1.306171      0.838327  0.000500
31   0.050697  0.986155  1.494464      0.847066  0.000500
32   0.036608  0.991945  1.185309      0.841448  0.000500
33   0.035789  0.990057  1.325175      0.843945  0.000500
34   0.030512  0.992070  1.636907      0.842072  0.000500
35   0.030463  0.992448  1.415022      0.845818  0.000500
36   0.026294  0.992952  1.641137      0.843945  0.000500
37   0.031521  0.992196  1.472830      0.848315  0.000500
38   0.036205  0.990812  1.634758      0.843945  0.000500
39   0.022772  0.994840  1.603776      0.845194  0.000500
40   0.023263  0.994588  1.896784      0.848315  0.000500
41   0.024701  0.992952  1.846153      0.842072  0.000500
42   0.025210  0.994084  1.701479      0.845818  0.000500
43   0.026607  0.993707  1.405225      0.848939  0.000500
44   0.027400  0.994084  1.673715      0.851436  0.000500
45   0.025920  0.993329  1.442234      0.851436  0.000500
46   0.023953  0.994210  1.716956      0.845194  0.000500
47   0.022534  0.994588  2.042315      0.845818  0.000500
48   0.023652  0.993958  1.581025      0.848939  0.000500
49   0.028350  0.992574  1.447539      0.847690  0.000500
50   0.034044  0.990686  1.493116      0.846442  0.000500
51   0.025177  0.993833  1.868138      0.842697  0.000500
52   0.020531  0.995217  1.896821      0.845818  0.000500
53   0.020842  0.994462  2.001841      0.846442  0.000500
54   0.018336  0.996224  1.871642      0.847690  0.000500
55   0.022289  0.994336  2.070988      0.843945  0.000500
56   0.019444  0.995217  1.935792      0.845818  0.000500
57   0.016363  0.996476  1.764941      0.847066  0.000500
58   0.019517  0.995595  1.898805      0.843945  0.000500
59   0.026923  0.993455  1.735968      0.844569  0.000500
60   0.022539  0.993455  1.894164      0.842072  0.000500
61   0.025905  0.993203  1.865116      0.842072  0.000500
62   0.015466  0.996098  1.645712      0.847690  0.000500
63   0.044954  0.987917  1.480562      0.843945  0.000500
64   0.019354  0.996728  1.540235      0.846442  0.000500
65   0.019629  0.994965  1.961382      0.841448  0.000500
66   0.013139  0.997357  2.565184      0.841448  0.000500
67   0.022389  0.995595  1.425897      0.845818  0.000500
68   0.019665  0.995721  1.423589      0.838327  0.000500
69   0.013167  0.997357  1.619437      0.848315  0.000500
70   0.014508  0.997105  1.758173      0.842697  0.000500
71   0.037793  0.989301  1.668204      0.844569  0.000500
72   0.022095  0.995091  1.572895      0.843321  0.000500
73   0.017332  0.996224  1.741939      0.842697  0.000500
74   0.018692  0.995595  1.474801      0.843945  0.000500
75   0.013189  0.997986  1.845637      0.843321  0.000500
76   0.015964  0.995595  1.615049      0.841448  0.000500
77   0.024124  0.993958  1.747052      0.840824  0.000400
78   0.016435  0.996224  1.615611      0.842072  0.000400
79   0.012167  0.997609  2.121471      0.841448  0.000400
80   0.013320  0.997231  1.595922      0.842697  0.000400
81   0.012698  0.997734  1.568518      0.848315  0.000400
82   0.012493  0.997860  1.686164      0.840824  0.000400
83   0.009230  0.998993  1.960445      0.840824  0.000400
84   0.012031  0.997734  1.605853      0.843945  0.000400
85   0.012004  0.998364  1.699718      0.840824  0.000400
86   0.012795  0.997483  1.737090      0.842697  0.000400
87   0.014656  0.996350  1.491484      0.842697  0.000400
88   0.012519  0.997357  2.076135      0.838951  0.000400
89   0.011630  0.997609  1.836299      0.838327  0.000400
90   0.012656  0.997483  2.082309      0.838951  0.000400
91   0.011247  0.997734  1.925205      0.839576  0.000400
92   0.013183  0.996602  1.825281      0.840200  0.000400
93   0.017484  0.996098  1.567893      0.841448  0.000400
94   0.012760  0.997483  1.547878      0.838327  0.000320
95   0.010766  0.998112  1.656399      0.842072  0.000320
96   0.012398  0.997609  1.878526      0.842072  0.000320
97   0.009058  0.998616  1.918823      0.841448  0.000320
98   0.008554  0.998741  1.863841      0.845194  0.000320
99   0.007730  0.998741  2.200383      0.841448  0.000320
100  0.008578  0.998867  2.169748      0.841448  0.000320
101  0.009422  0.997860  1.983953      0.841448  0.000320
102  0.008894  0.998490  2.137698      0.843321  0.000320
103  0.006302  0.999371  2.309272      0.842072  0.000320
104  0.007304  0.999371  2.192756      0.843321  0.000320
105  0.021907  0.994084  1.803195      0.843945  0.000320
106  0.011695  0.996979  1.787233      0.843945  0.000320
107  0.013607  0.996853  1.850399      0.843945  0.000320
108  0.013725  0.996728  1.747397      0.844569  0.000320
109  0.007874  0.998616  1.892608      0.846442  0.000320
110  0.010425  0.998364  1.866465      0.843321  0.000320
111  0.009465  0.998616  1.866536      0.844569  0.000320
112  0.008907  0.998364  1.946655      0.844569  0.000320
113  0.007822  0.998993  2.103940      0.843321  0.000320
114  0.005998  0.999371  2.119364      0.843321  0.000256
115  0.007181  0.998741  2.095054      0.847066  0.000256
116  0.006478  0.999371  2.126024      0.846442  0.000256
117  0.007104  0.998616  2.136375      0.847690  0.000256
118  0.007520  0.998741  2.112115      0.845194  0.000256
119  0.006435  0.998867  2.182489      0.843321  0.000256
120  0.007726  0.998741  2.250483      0.843321  0.000256
121  0.005646  0.999245  2.308301      0.845194  0.000256
122  0.007366  0.998616  2.290542      0.839576  0.000256
123  0.006898  0.998364  2.237886      0.840200  0.000256
124  0.010563  0.997231  1.917795      0.848939  0.000256
125  0.007556  0.998993  2.107186      0.848939  0.000256
126  0.007139  0.998616  2.302783      0.842072  0.000256
127  0.007269  0.998993  2.297014      0.842072  0.000256
128  0.006015  0.998867  2.151195      0.848939  0.000256
129  0.007623  0.998364  1.917197      0.849563  0.000256
130  0.007567  0.998741  2.098162      0.845194  0.000256
131  0.005755  0.999245  2.209798      0.845194  0.000256
