This is the report for the ucihar Dataset

Data Distribution: 

Train:  X -> (7352, 128, 9) Class count -> [1226, 1073, 986, 1286, 1374, 1407] 

                    frequency
Walking             16.675735
Walking_Upstairs    14.594668
Walking_Downstairs  13.411316
Sitting             17.491838
Standing            18.688791
Laying              19.137650

Validation:  X -> (991, 128, 9) Class count -> [161, 155, 136, 167, 190, 182] 

                    frequency
Walking             16.246216
Walking_Upstairs    15.640767
Walking_Downstairs  13.723512
Sitting             16.851665
Standing            19.172554
Laying              18.365288

Test:  X -> (1956, 128, 9) Class count -> [335, 316, 284, 324, 342, 355] 

                    frequency
Walking             17.126789
Walking_Upstairs    16.155418
Walking_Downstairs  14.519427
Sitting             16.564417
Standing            17.484661
Laying              18.149284

sLSTM Model : 2021-02-10 22:34:51.484169
Model History 
         loss  accuracy  val_loss  val_accuracy        lr
74   0.098618  0.960147  0.083100      0.971746  0.000320
75   0.114434  0.951442  0.106519      0.947528  0.000320
76   0.109251  0.956066  0.091418      0.964682  0.000320
77   0.108946  0.957427  0.099567      0.972755  0.000320
78   0.096530  0.961643  0.114220      0.970737  0.000320
79   0.100170  0.960827  0.075168      0.986882  0.000320
80   0.097444  0.961915  0.084823      0.973764  0.000320
81   0.095305  0.961371  0.095093      0.978809  0.000320
82   0.099491  0.958787  0.078303      0.978809  0.000320
83   0.097427  0.963955  0.078468      0.981837  0.000320
84   0.098709  0.962187  0.081898      0.978809  0.000320
85   0.101390  0.958923  0.092470      0.966700  0.000320
86   0.093567  0.964227  0.087477      0.973764  0.000320
87   0.096030  0.962867  0.091494      0.974773  0.000320
88   0.101386  0.959331  0.093119      0.968718  0.000320
89   0.097927  0.960691  0.095571      0.970737  0.000320
90   0.100098  0.960691  0.102760      0.979818  0.000320
91   0.096633  0.961235  0.095088      0.979818  0.000320
92   0.100863  0.960283  0.079976      0.982846  0.000320
93   0.093016  0.962187  0.111327      0.973764  0.000320
94   0.096075  0.962595  0.088130      0.979818  0.000320
95   0.094838  0.960419  0.096175      0.976791  0.000320
96   0.092679  0.963683  0.112253      0.977800  0.000320
97   0.089499  0.964772  0.101289      0.966700  0.000320
98   0.095506  0.961235  0.088215      0.976791  0.000320
99   0.090809  0.962595  0.082083      0.976791  0.000320
100  0.091353  0.961507  0.097782      0.973764  0.000320
101  0.092761  0.962051  0.100206      0.974773  0.000320
102  0.086854  0.964091  0.117414      0.962664  0.000320
103  0.095055  0.963003  0.106287      0.972755  0.000320
104  0.095241  0.962323  0.105649      0.971746  0.000320
105  0.088676  0.965044  0.096307      0.975782  0.000320
106  0.094898  0.961507  0.088629      0.975782  0.000320
107  0.089710  0.964091  0.082131      0.969728  0.000320
108  0.092457  0.963819  0.093161      0.971746  0.000320
109  0.087214  0.965044  0.104130      0.977800  0.000320
110  0.091580  0.964091  0.103611      0.962664  0.000320
111  0.095810  0.964772  0.125226      0.965691  0.000320
112  0.091077  0.963275  0.097510      0.967709  0.000320
113  0.083301  0.967084  0.091938      0.970737  0.000256
114  0.083915  0.967492  0.104075      0.959637  0.000256
115  0.090240  0.962731  0.097468      0.968718  0.000256
116  0.089411  0.962459  0.110150      0.968718  0.000256
117  0.085455  0.966268  0.102954      0.969728  0.000256
118  0.093852  0.959059  0.093022      0.978809  0.000256
119  0.086743  0.966948  0.090941      0.980827  0.000256
120  0.089344  0.962595  0.111639      0.968718  0.000256
121  0.089427  0.963411  0.106119      0.974773  0.000256
122  0.085683  0.965180  0.115741      0.966700  0.000256
123  0.084048  0.967356  0.088036      0.973764  0.000256
124  0.085859  0.964772  0.105202      0.965691  0.000205
125  0.083552  0.965316  0.093121      0.974773  0.000205
126  0.086064  0.964363  0.114519      0.972755  0.000205
127  0.085057  0.964635  0.106756      0.972755  0.000205
128  0.089166  0.965588  0.100482      0.972755  0.000205
129  0.079412  0.967356  0.128941      0.971746  0.000205
130  0.086602  0.963547  0.099122      0.978809  0.000205
131  0.085700  0.964908  0.109833      0.969728  0.000205
132  0.084064  0.967356  0.095698      0.979818  0.000205
133  0.082951  0.966812  0.105914      0.975782  0.000205
134  0.086920  0.967764  0.104445      0.969728  0.000205
135  0.084174  0.966268  0.106168      0.974773  0.000205
136  0.087702  0.964635  0.106724      0.971746  0.000205
137  0.084682  0.966676  0.110477      0.970737  0.000205
138  0.083472  0.966540  0.100019      0.975782  0.000205
139  0.086264  0.964363  0.095559      0.974773  0.000205
140  0.081660  0.967220  0.091356      0.972755  0.000164
141  0.080614  0.968444  0.112847      0.967709  0.000164
142  0.086927  0.965452  0.110388      0.971746  0.000164
143  0.079241  0.966948  0.111306      0.968718  0.000164
144  0.079537  0.967220  0.117775      0.967709  0.000164
145  0.081889  0.965724  0.121823      0.968718  0.000164
146  0.076779  0.970076  0.135937      0.968718  0.000164
147  0.082207  0.967764  0.091551      0.976791  0.000164
148  0.087063  0.965996  0.117239      0.972755  0.000164
149  0.083236  0.966676  0.109377      0.969728  0.000164
150  0.077276  0.968444  0.116018      0.969728  0.000164
151  0.080596  0.966676  0.133403      0.964682  0.000164
152  0.079598  0.968036  0.110511      0.968718  0.000164
153  0.080829  0.968852  0.147117      0.961655  0.000164
154  0.084538  0.965180  0.125339      0.966700  0.000164
155  0.077521  0.968308  0.109558      0.960646  0.000164
156  0.078297  0.969260  0.103119      0.969728  0.000164
157  0.080147  0.967628  0.098899      0.972755  0.000131
158  0.078072  0.967628  0.104321      0.968718  0.000131
159  0.078999  0.966812  0.104410      0.973764  0.000131
160  0.075189  0.968444  0.130979      0.964682  0.000131
161  0.073011  0.970620  0.128225      0.961655  0.000131
162  0.074641  0.968716  0.116856      0.964682  0.000131
163  0.075274  0.970620  0.118179      0.966700  0.000131
164  0.076659  0.968988  0.141903      0.964682  0.000131
165  0.074507  0.972388  0.120558      0.966700  0.000131
166  0.081063  0.967084  0.158560      0.960646  0.000131
167  0.080169  0.970620  0.116265      0.960646  0.000131
168  0.077278  0.968580  0.137999      0.965691  0.000131
169  0.079761  0.968308  0.146469      0.959637  0.000131
170  0.087039  0.964635  0.101991      0.967709  0.000131
171  0.078714  0.967900  0.094630      0.967709  0.000131
172  0.077203  0.969668  0.095401      0.965691  0.000105
173  0.077260  0.967764  0.094456      0.970737  0.000105
174  0.083067  0.966132  0.099516      0.967709  0.000105
175  0.080382  0.968036  0.112038      0.963673  0.000105
176  0.076704  0.970484  0.097989      0.970737  0.000105
177  0.077325  0.968852  0.096483      0.971746  0.000105
178  0.081426  0.967084  0.096982      0.963673  0.000105
179  0.082349  0.965724  0.096878      0.965691  0.000105

Model: "sequential"
_________________________________________________________________
Layer (type)                 Output Shape              Param #   
=================================================================
batch_normalization (BatchNo (None, 128, 9)            36        
_________________________________________________________________
preprocess (Dense)           (None, 128, 100)          1000      
_________________________________________________________________
lstm (LSTM)                  (None, 128, 128)          117248    
_________________________________________________________________
dropout (Dropout)            (None, 128, 128)          0         
_________________________________________________________________
lstm_1 (LSTM)                (None, 128)               131584    
_________________________________________________________________
dense (Dense)                (None, 100)               12900     
_________________________________________________________________
output (Dense)               (None, 6)                 606       
=================================================================
Total params: 263,374
Trainable params: 263,356
Non-trainable params: 18
_________________________________________________________________

+++Hyperparameters+++
Number of Epochs: 350
Batch Size: 64
N hidden: 128
Learning rate: 0.0005
Regularization rate: 9.3e-05
Depth: 4


Test Accuracy: 91.8200433254242
Test Loss: 0.39954328536987305



Classification Report
                    precision    recall  f1-score   support

           Walking       0.89      0.95      0.92       335
  Walking_Upstairs       0.98      0.95      0.96       316
Walking_Downstairs       0.96      0.99      0.97       284
           Sitting       0.83      0.77      0.80       324
          Standing       0.86      0.85      0.86       342
            Laying       0.99      1.00      1.00       355

          accuracy                           0.92      1956
         macro avg       0.92      0.92      0.92      1956
      weighted avg       0.92      0.92      0.92      1956



Confusion Matrix
[[318   4  13   0   0   0]
 [ 15 301   0   0   0   0]
 [  2   2 280   0   0   0]
 [ 23   1   0 251  47   2]
 [  0   0   0  51 291   0]
 [  0   0   0   0   0 355]]


Normalised Confusion Matrix: True
                    Walking  Walking_Upstairs  Walking_Downstairs  Sitting  \
Walking               94.93              1.19                3.88     0.00   
Walking_Upstairs       4.75             95.25                0.00     0.00   
Walking_Downstairs     0.70              0.70               98.59     0.00   
Sitting                7.10              0.31                0.00    77.47   
Standing               0.00              0.00                0.00    14.91   
Laying                 0.00              0.00                0.00     0.00   

                    Standing  Laying  
Walking                 0.00    0.00  
Walking_Upstairs        0.00    0.00  
Walking_Downstairs      0.00    0.00  
Sitting                14.51    0.62  
Standing               85.09    0.00  
Laying                  0.00  100.00  


Finished working on: sLSTM at: 2021-02-10 22:34:54.291855 -> 482.8089623451233

BiLSTM Model : 2021-02-10 22:49:21.467498
Model History 
         loss  accuracy  val_loss  val_accuracy        lr
0    0.818315  0.699401  2.717034      0.526741  0.000500
1    0.220669  0.921518  1.254982      0.720484  0.000500
2    0.183719  0.931175  0.422450      0.866801  0.000500
3    0.162667  0.935800  0.345041      0.889001  0.000500
4    0.162780  0.940288  0.136641      0.945510  0.000500
5    0.141457  0.948721  0.103928      0.966700  0.000500
6    0.144045  0.945457  0.119153      0.969728  0.000500
7    0.148004  0.943689  0.123319      0.952573  0.000500
8    0.142867  0.947633  0.107837      0.956609  0.000500
9    0.128373  0.952122  0.102109      0.972755  0.000500
10   0.131168  0.949265  0.097335      0.972755  0.000500
11   0.135095  0.946001  0.119225      0.957619  0.000500
12   0.134946  0.949401  0.111413      0.965691  0.000500
13   0.129119  0.952394  0.117414      0.956609  0.000500
14   0.130691  0.949265  0.162395      0.955600  0.000500
15   0.128342  0.951714  0.093882      0.972755  0.000500
16   0.120636  0.953074  0.090670      0.980827  0.000500
17   0.116938  0.954706  0.104156      0.966700  0.000500
18   0.117602  0.952258  0.129661      0.966700  0.000500
19   0.126233  0.951850  0.099126      0.970737  0.000500
20   0.122435  0.954434  0.103877      0.977800  0.000500
21   0.117007  0.954706  0.101367      0.954591  0.000500
22   0.111121  0.957427  0.090277      0.973764  0.000500
23   0.118974  0.953754  0.092202      0.979818  0.000500
24   0.107690  0.958515  0.116131      0.937437  0.000500
25   0.110679  0.957018  0.102407      0.965691  0.000500
26   0.118012  0.955386  0.094525      0.972755  0.000500
27   0.118943  0.951850  0.128378      0.939455  0.000500
28   0.115336  0.954706  0.098073      0.971746  0.000500
29   0.115295  0.952122  0.110975      0.951564  0.000500
30   0.145466  0.941785  0.119786      0.969728  0.000500
31   0.132594  0.947905  0.106773      0.969728  0.000500
32   0.123616  0.951578  0.100604      0.968718  0.000500
33   0.116129  0.955114  0.111731      0.953582  0.000500
34   0.122989  0.948857  0.183504      0.942482  0.000500
35   0.114791  0.955386  0.107039      0.947528  0.000400
36   0.110435  0.956474  0.091784      0.973764  0.000400
37   0.111161  0.957018  0.091349      0.967709  0.000400
38   0.109489  0.954298  0.081632      0.972755  0.000400
39   0.103834  0.959195  0.133552      0.930373  0.000400
40   0.108850  0.955386  0.086554      0.973764  0.000400
41   0.103106  0.958107  0.092701      0.968718  0.000400
42   0.118524  0.951306  0.104443      0.962664  0.000400
43   0.112336  0.955386  0.088004      0.971746  0.000400
44   0.108109  0.958107  0.098300      0.963673  0.000400
45   0.111960  0.956202  0.105465      0.951564  0.000400
46   0.119398  0.954298  0.132381      0.948537  0.000400
47   0.115476  0.954026  0.103982      0.950555  0.000400
48   0.104594  0.958787  0.096863      0.963673  0.000400
49   0.109810  0.958515  0.122904      0.949546  0.000400
50   0.102755  0.959195  0.120547      0.935419  0.000400
51   0.101342  0.958923  0.115084      0.942482  0.000400
52   0.103596  0.957835  0.113161      0.945510  0.000400
53   0.107738  0.955114  0.123690      0.950555  0.000400
54   0.103631  0.959059  0.110446      0.955600  0.000400
55   0.098724  0.960827  0.104099      0.964682  0.000400
56   0.101989  0.958107  0.126385      0.953582  0.000400
57   0.098225  0.960011  0.113437      0.948537  0.000400
58   0.101982  0.960419  0.116831      0.950555  0.000400
59   0.097695  0.959739  0.139503      0.931382  0.000400
60   0.097336  0.962595  0.103551      0.965691  0.000400
61   0.099708  0.962595  0.107328      0.971746  0.000400
62   0.098849  0.962867  0.105612      0.966700  0.000400
63   0.092920  0.964363  0.121378      0.956609  0.000400
64   0.094693  0.963683  0.112774      0.967709  0.000400
65   0.091616  0.963683  0.140728      0.939455  0.000400
66   0.096430  0.963003  0.113560      0.962664  0.000400
67   0.092654  0.964499  0.098360      0.971746  0.000400
68   0.088668  0.965996  0.117117      0.958628  0.000400
69   0.090122  0.963955  0.107842      0.959637  0.000400
70   0.095076  0.961643  0.144242      0.953582  0.000400
71   0.087616  0.966540  0.122139      0.954591  0.000400
72   0.090542  0.964363  0.113505      0.960646  0.000400
73   0.095304  0.963411  0.110484      0.952573  0.000400
74   0.089832  0.964499  0.087579      0.968718  0.000400
75   0.090270  0.965860  0.068610      0.982846  0.000400
76   0.090353  0.965044  0.071253      0.975782  0.000400
77   0.093263  0.961779  0.078770      0.977800  0.000400
78   0.086678  0.965452  0.114422      0.951564  0.000400
79   0.097059  0.963275  0.097131      0.962664  0.000400
80   0.096185  0.960011  0.084761      0.975782  0.000400
81   0.088861  0.963819  0.077907      0.978809  0.000400
82   0.090342  0.963683  0.084745      0.968718  0.000400
83   0.086535  0.966404  0.077463      0.971746  0.000400
84   0.082813  0.967492  0.128457      0.948537  0.000400
85   0.096842  0.962323  0.079436      0.970737  0.000400
86   0.089335  0.965588  0.081294      0.966700  0.000400
87   0.084435  0.964363  0.080550      0.976791  0.000400
88   0.085879  0.965316  0.088316      0.970737  0.000400
89   0.085154  0.967764  0.090075      0.967709  0.000400
90   0.077944  0.968444  0.077424      0.976791  0.000400
91   0.081793  0.968172  0.081187      0.973764  0.000400
92   0.082401  0.967220  0.093896      0.966700  0.000400
93   0.081674  0.968444  0.087015      0.973764  0.000400
94   0.079429  0.970212  0.074844      0.976791  0.000400
95   0.077977  0.968716  0.090660      0.966700  0.000400
96   0.075268  0.971028  0.108691      0.962664  0.000400
97   0.077776  0.971708  0.081657      0.977800  0.000400
98   0.078080  0.970212  0.120637      0.957619  0.000400
99   0.077517  0.969396  0.106084      0.958628  0.000400
100  0.078224  0.971028  0.083258      0.975782  0.000400
101  0.071059  0.972388  0.076986      0.977800  0.000400
102  0.068871  0.973885  0.117274      0.968718  0.000400
103  0.079033  0.971572  0.084237      0.972755  0.000400
104  0.071877  0.974429  0.079400      0.973764  0.000400
105  0.073068  0.972796  0.132001      0.958628  0.000400
106  0.072240  0.972388  0.097603      0.971746  0.000400
107  0.075075  0.970620  0.089775      0.973764  0.000400
108  0.073747  0.970484  0.085987      0.971746  0.000400
109  0.072595  0.970348  0.095611      0.972755  0.000400
110  0.079923  0.972116  0.141520      0.939455  0.000400
111  0.083677  0.968852  0.089630      0.971746  0.000400
112  0.072919  0.970756  0.094770      0.965691  0.000400
113  0.070181  0.971572  0.116336      0.961655  0.000320
114  0.068183  0.974429  0.100649      0.971746  0.000320
115  0.069229  0.972660  0.101011      0.966700  0.000320
116  0.067250  0.973613  0.094776      0.968718  0.000320
117  0.069575  0.973069  0.104553      0.970737  0.000320
118  0.068847  0.971164  0.096220      0.972755  0.000320
119  0.065029  0.973613  0.120372      0.966700  0.000320
120  0.071622  0.971980  0.092025      0.971746  0.000320
121  0.064862  0.974565  0.086948      0.972755  0.000320
122  0.064247  0.974701  0.083503      0.975782  0.000320
123  0.064413  0.974293  0.099228      0.963673  0.000320
124  0.062182  0.976469  0.088846      0.972755  0.000320
125  0.059243  0.976061  0.108988      0.966700  0.000320
126  0.065624  0.976197  0.092543      0.972755  0.000320
127  0.063116  0.974293  0.090904      0.974773  0.000320
128  0.062072  0.977149  0.089247      0.974773  0.000320
129  0.067822  0.974157  0.096566      0.972755  0.000320
130  0.059821  0.976469  0.117202      0.970737  0.000320
131  0.058029  0.977693  0.107298      0.967709  0.000320
132  0.058033  0.976469  0.088262      0.966700  0.000320
133  0.061624  0.975109  0.111316      0.965691  0.000320
134  0.057424  0.979733  0.120242      0.961655  0.000320
135  0.061978  0.976605  0.074738      0.978809  0.000320
136  0.060357  0.977013  0.128689      0.957619  0.000320
137  0.060687  0.976333  0.103440      0.960646  0.000320
138  0.061012  0.974973  0.110016      0.965691  0.000320
139  0.059503  0.977965  0.091026      0.972755  0.000320
140  0.059374  0.977421  0.110456      0.963673  0.000320
141  0.057994  0.976333  0.106038      0.969728  0.000320
142  0.056026  0.978237  0.094879      0.972755  0.000320
143  0.059286  0.975109  0.093797      0.969728  0.000320
144  0.062588  0.974293  0.087387      0.974773  0.000320
145  0.062706  0.976197  0.101845      0.970737  0.000320
146  0.058292  0.978373  0.085866      0.975782  0.000320
147  0.057761  0.977693  0.101644      0.964682  0.000320
148  0.059545  0.976877  0.122628      0.960646  0.000320
149  0.054296  0.979597  0.095674      0.975782  0.000320
150  0.056921  0.978917  0.097348      0.970737  0.000320
151  0.055416  0.979189  0.109729      0.970737  0.000320
152  0.059537  0.978509  0.093807      0.971746  0.000320
153  0.056724  0.976877  0.087997      0.972755  0.000320
154  0.056095  0.977149  0.105537      0.964682  0.000320
155  0.050096  0.979053  0.083299      0.976791  0.000320
156  0.053909  0.979189  0.092273      0.966700  0.000320
157  0.055225  0.978645  0.124798      0.961655  0.000320
158  0.057588  0.978509  0.116727      0.961655  0.000320
159  0.052195  0.980005  0.126890      0.960646  0.000320
160  0.052214  0.980005  0.081766      0.974773  0.000320
161  0.049060  0.982046  0.102668      0.968718  0.000320
162  0.054218  0.979053  0.088215      0.972755  0.000320
163  0.052324  0.980141  0.089584      0.974773  0.000320
164  0.050753  0.980822  0.095789      0.974773  0.000320
165  0.046581  0.981774  0.098356      0.972755  0.000320
166  0.052846  0.980005  0.095092      0.972755  0.000320
167  0.048606  0.982318  0.072397      0.979818  0.000320
168  0.047902  0.982046  0.133133      0.955600  0.000320
169  0.046619  0.981502  0.074686      0.981837  0.000320
170  0.048326  0.981366  0.098306      0.970737  0.000320
171  0.047706  0.983542  0.080703      0.979818  0.000320
172  0.050130  0.980822  0.104203      0.969728  0.000320
173  0.044788  0.982726  0.078068      0.977800  0.000320
174  0.047927  0.982998  0.084379      0.973764  0.000320
175  0.047241  0.982862  0.109853      0.969728  0.000320
176  0.045082  0.983406  0.064957      0.985873  0.000320
177  0.046273  0.983270  0.099809      0.970737  0.000320
178  0.051882  0.980822  0.113523      0.969728  0.000320
179  0.051550  0.979461  0.107010      0.973764  0.000320
180  0.039673  0.983542  0.085531      0.979818  0.000320
181  0.045119  0.982862  0.071155      0.981837  0.000320
182  0.052812  0.978373  0.073199      0.978809  0.000320
183  0.044533  0.983134  0.131953      0.964682  0.000320
184  0.047190  0.983542  0.086309      0.971746  0.000320
185  0.043510  0.984766  0.076683      0.971746  0.000320
186  0.043009  0.984630  0.089677      0.971746  0.000320
187  0.047274  0.983406  0.103743      0.968718  0.000320
188  0.041247  0.984766  0.086660      0.977800  0.000320
189  0.041555  0.985718  0.091553      0.972755  0.000320
190  0.044693  0.984086  0.084795      0.974773  0.000320
191  0.040296  0.984630  0.080499      0.974773  0.000256
192  0.033620  0.987350  0.122681      0.960646  0.000256
193  0.039917  0.985174  0.093588      0.971746  0.000256
194  0.040435  0.984902  0.084241      0.972755  0.000256
195  0.034310  0.987078  0.113732      0.965691  0.000256
196  0.042833  0.984630  0.126247      0.959637  0.000256
197  0.047937  0.983134  0.104610      0.958628  0.000256
198  0.042556  0.984630  0.101552      0.963673  0.000256
199  0.039703  0.987078  0.085457      0.971746  0.000256
200  0.034755  0.987894  0.107862      0.966700  0.000256
201  0.034563  0.987214  0.079480      0.974773  0.000256
202  0.041001  0.986398  0.087558      0.973764  0.000256
203  0.038910  0.986262  0.074585      0.979818  0.000205
204  0.033712  0.988711  0.066172      0.980827  0.000205
205  0.033486  0.988030  0.080707      0.976791  0.000205
206  0.033583  0.989255  0.095552      0.973764  0.000205
207  0.033795  0.987078  0.084200      0.976791  0.000205
208  0.034021  0.988303  0.100664      0.974773  0.000205
209  0.034047  0.988847  0.072240      0.978809  0.000205
210  0.036196  0.986670  0.070874      0.982846  0.000205
211  0.034202  0.988167  0.077859      0.973764  0.000205
212  0.036001  0.988439  0.059285      0.983855  0.000205
213  0.032836  0.989255  0.083899      0.978809  0.000205
214  0.034039  0.989391  0.076334      0.979818  0.000205
215  0.028332  0.990887  0.085066      0.978809  0.000205
216  0.030201  0.989663  0.070254      0.976791  0.000205
217  0.031368  0.989255  0.072704      0.981837  0.000205
218  0.028391  0.991431  0.089417      0.977800  0.000205
219  0.028759  0.991023  0.077945      0.980827  0.000205
220  0.033401  0.988847  0.063832      0.982846  0.000205
221  0.027358  0.990751  0.076056      0.979818  0.000205
222  0.026550  0.991567  0.074913      0.979818  0.000205
223  0.026294  0.990479  0.093174      0.976791  0.000205
224  0.028099  0.989799  0.081817      0.979818  0.000205
225  0.025287  0.991703  0.086502      0.978809  0.000205
226  0.030975  0.988847  0.073404      0.980827  0.000205
227  0.030942  0.989663  0.074058      0.977800  0.000205
228  0.028216  0.990343  0.106686      0.971746  0.000205
229  0.029899  0.990615  0.075448      0.977800  0.000205
230  0.027265  0.991159  0.079790      0.980827  0.000205
231  0.030185  0.989799  0.083987      0.977800  0.000205
232  0.030587  0.989799  0.076272      0.979818  0.000205
233  0.028572  0.991159  0.085030      0.980827  0.000205
234  0.028544  0.988575  0.084015      0.979818  0.000205
235  0.026705  0.992247  0.102756      0.974773  0.000205
236  0.025836  0.991431  0.084685      0.978809  0.000164
237  0.024695  0.991159  0.089683      0.980827  0.000164
238  0.026008  0.991431  0.111467      0.971746  0.000164
239  0.023402  0.993063  0.084532      0.976791  0.000164
240  0.024281  0.991975  0.085236      0.978809  0.000164
241  0.026367  0.991975  0.092579      0.977800  0.000164
242  0.022205  0.992927  0.105695      0.973764  0.000164
243  0.030184  0.991023  0.074124      0.980827  0.000164
244  0.027466  0.990343  0.107169      0.974773  0.000164
245  0.025501  0.991159  0.076258      0.976791  0.000164
246  0.027480  0.991431  0.068635      0.983855  0.000164
247  0.024245  0.991295  0.109149      0.971746  0.000164
248  0.024589  0.992111  0.102137      0.974773  0.000164
249  0.024839  0.992111  0.077404      0.978809  0.000164
250  0.022101  0.994015  0.085256      0.979818  0.000164
251  0.024307  0.991839  0.098482      0.978809  0.000164
252  0.024262  0.992383  0.077699      0.976791  0.000164
253  0.022059  0.993063  0.082867      0.977800  0.000164
254  0.022933  0.992791  0.107034      0.973764  0.000164
255  0.024080  0.991839  0.094200      0.975782  0.000164
256  0.020812  0.993335  0.109756      0.975782  0.000164
257  0.020617  0.994015  0.079683      0.979818  0.000164
258  0.022936  0.991431  0.083179      0.978809  0.000164
259  0.020357  0.993063  0.105648      0.976791  0.000164
260  0.027776  0.990343  0.116975      0.971746  0.000164
261  0.020657  0.993063  0.148014      0.966700  0.000164
262  0.026376  0.992247  0.109624      0.974773  0.000164
263  0.023114  0.993471  0.098668      0.978809  0.000164
